id,sku,name,short_description,price,discount,all_time_quantity_sold,discount_rate,review_count,inventory_status
13419678,9065228641221,Sách Đi Tìm Lẽ Sống (Tái Bản ),"Đi Tìm Lẽ SốngĐi tìm lẽ sống của Viktor Frankl là một trong những quyển sách kinh điển của thời đại. Thông thường, nếu một quyển sách chỉ có một đoạn văn, một ý tưởng có sức mạnh thay đổi cuộc sống c...",60200,27800,18064.0,32,2100,available
3014291,8142774115435,Máy Tính Khoa Học Casio FX-580VN X,"Phân biệt hàng thật/giảMáy tính CASIO FX-580VN X là sản phẩm thuộc dòng máy ClassWiz sở hữu màn hình có độ phân giải cao vượt trội, giúp người dùng có thể dễ dàng xem các công thức và biểu tượng toá...",670000,114000,35635.0,15,5285,available
104741661,6222263346486,Combo 2 Tập : 999 Lá Thư Gửi Cho Chính Mình (Tái Bản),"“999 lá thư gửi cho chính mình” là một tác phẩm đặc biệt đầy cảm hứng đến từ tác giả văn học mạng nổi tiếng Miêu Công Tử, mang một màu sắc riêng biệt qua những lời thư nhỏ nhắn nhủ đến người đọc về gi...",180000,78000,6623.0,30,1118,available
3304875,2929303348245,Điều Kỳ Diệu Của Tiệm Tạp Hóa NAMIYA (Tái Bản),"Điều Kỳ Diệu Của Tiệm Tạp HóaMột đêm vội vã lẩn trốn sau phi vụ khoắng đồ nhà người, Atsuya, Shota và Kouhei đã rẽ vào lánh tạm trong một căn nhà hoang bên con dốc vắng người qua lại. Căn nhà có vẻ k...",70900,34100,27900.0,32,4134,available
158745336,4445427524808,"Xé Vài Trang Thanh Xuân, Đổi Lấy Một Bản Thân Nỗ Lực","Xé Vài Trang Thanh Xuân, Đổi Lấy Một Bản Thân Nỗ Lực ""Cuộc đời con người giống như một cuốn sách! Ai cũng có một vài trang muốn xé đi trong đời"" Bạn có biết làm sao để cảm nhận rằng mình đang trưởng...",59500,36500,39.0,38,4,available
2455543,6297719202908,Không Diệt Không Sinh Đừng Sợ Hãi,"Nhiều người trong chúng ta tin rằng cuộc đời của ta bắt đầu từ lúc chào đời và kết thúc khi ta chết. Chúng ta tin rằng chúng ta tới từ cái Không, nên khi chết chúng ta cũng không còn lại gì hết. Và ch...",77000,33000,327.0,30,15,available
52805060,9262112795163,Chúa Ruồi - Tiểu Thuyết (Nobel Văn Chương 1983)(Tái Bản 2020),"Sơ lược về tác phẩmNobel văn chương 1983Trong một cuộc chiến tranh nguyên tử, mấy chục đứa trẻ chưa đến tuổi thiếu niên “may mắn” sống sót trên một hoang đảo sau khi chiếc máy bay chở chúng đi sơ tá...",64100,23900,4367.0,27,793,available
103379147,7576087902248,Bạch Dạ Hành (Tái Bản),"Osuke, chủ một tiệm cầm đồ bị sát hại tại một ngôi nhà chưa hoàn công, một triệu yên mang theo người cũng bị cướp mất. Sau đó một tháng, nghi can Fumiyo được cho rằng có quan hệ tình ái với nạn nhân v...",148000,61000,4122.0,29,1001,available
109505434,7564739312098,Bạn Không Thông Minh Lắm Đâu (Tái Bản)(Tặng kèm Bookmark),"Bạn không thông minh lắm đâu - (Tái bản 2021- Tặng kèm bookmark)Cho dù bạn có đang chọn mua smartphone hay đang quyết định xem nên tin theo chính trị gia nào, thì bạn cũng luôn tự cho mình là một cá ...",99600,39400,3419.0,28,596,available
147999778,8193957223084,Không Bao Giờ Là Thất Bại - Tất Cả Là Thử Thách (Ấn Bản Cập Nhật Đầy Đủ Nhất)(Bìa Cứng),“KHÔNG BAO GIỜ LÀ THẤT BẠI! TẤT CẢ LÀ THỬ THÁCH”Tự truyện nổi tiếng của gã khổng lồ trong nền kinh tế Hàn Quốc - cố Chủ tịch tập đoàn Hyundai Chung Ju-yungThất bại xảy ra là để con người nhận ra sức...,129000,139000,7727.0,52,575,available
73633330,7298624622163,"Think And Grow Rich - 13 Nguyên Tắc Nghĩ Giàu, Làm Giàu (Tái Bản)","Cuốn sách sẽ giúp bạn trở nên giàu có, làm giàu cho cuộc sống của bạn trên tất cả các phương diện của cuộc sống chứ không chỉ về tài chính và vật chất.Think and grow rich – 13 nguyên tắc nghĩ giàu, l...",70000,40000,13330.0,36,2037,available
77774625,7447080173860,"Nghệ Thuật Tập Trung - Nâng Cao Năng Suất, Tối Ưu Thời Gian, Hiệu Quả Bất Ngờ","NGHỆ THUẬT TẬP TRUNG – BÍ QUYẾT NÂNG CAO NĂNG SUẤT, TỐI ƯU THỜI GIAN, HIỆU QUẢ BẤT NGỜNgày còn đi học, bạn quyết tâm học bài xong mới nghỉ ngơi xem tivi, nhưng chỉ cần nhạc hiệu chương trình yêu thíc...",68800,30200,9069.0,31,1646,available
203865315,8314398301557,Roses And Champagne – Hoa Hồng Và Sâm Banh Tập 1,"Quà tặng kèm: Bản thường: Postcard hai mặt bồi cứng (kẹp trong sách), Bookmark chibi bồi cứng (kẹp trong sách) Bản đặc biệt: Postcard hai mặt bồi cứng (kẹp trong sách), Bookmark chibi bồi cứng (kẹp ...",134000,55000,792.0,29,164,available
10005245,2496196333059,Đàn Ông Sao Hỏa Đàn Bà Sao Kim,"Ngày xửa ngày xưa, những người sao Hỏa và sao Kim đã gặp gỡ, yêu nhau và sống hạnh phúc bởi họ tôn trọng và chấp nhận mọi điều khác biệt. Rồi họ đến Trái Đất và chứng lãng quên đã xảy ra: Họ quên rằng...",124000,64000,49675.0,34,3984,available
145288029,5282892978499,Xứ Cát,"Sơ lược về tác phẩm Một thời điểm rất xa trong tương lai…Từ đời này sang đời khác, người Fremen trên hành tinh sa mạc lưu truyền lời tiên tri về một đấng cứu tinh sẽ dẫn dắt họ giành lấy tự do đích t...",177000,72000,5770.0,29,1144,available
10095276,3520360597301,Ikigai - Bí Mật Sống Trường Thọ Và Hạnh Phúc Của Người Nhật,"IKIGAI là tập hợp nhiều câu chuyện đời, chuyện nghề giản dị, lý giải tường minh năm điều cốt lõi của ikigai –triết lý sống mang lại hạnh phúc và trường thọ của người Nhật:Bắt đầu từ những việc nhỏ nh...",67000,23000,6987.0,26,581,available
212580837,1981159931272,Chú Thuật Hồi Chiến Tập 9: Ngọc Chiết [Tặng Kèm Obi Và Thẻ Bo Góc Nhựa],"Bị “kẻ săn thuật sư” tự xưng là Fushiguro đột kích, nhiệm vụ bảo vệ “Tinh Tương Thể” của Gojo và Suguru rơi vào tình trạng nguy hiểm. Liệu cả nhóm có thể sống só!? Sự kiện ngày hôm đó trở thành bước ...",29900,100,585.0,0,83,available
185067342,8159930042043,Tô Bình Yên Vẽ Hạnh Phúc (Tái Bản),"TÔ BÌNH YÊN VẼ HẠNH PHÚC – KULZSC Sau thành công của cuốn sách đầu tay “Phải lòng với cô đơn” chàng họa sĩ nổi tiếng và tài năng Kulzsc đã trở lại với một cuốn sách vô cùng đặc biệt mang tên: ""Tô bìn...",61500,26500,2330.0,30,255,available
11368965,9738667024459,Combo Giáo Trình Chuẩn HSK 1 - Bài Học (Kèm 1 MP3) và Giáo Trình Chuẩn HSK 1 - Bài Tập (Kèm 1 MP3) ( Tặng Kèm Viết ),"Combo Giáo Trình Chuẩn HSK 1 - Bài Học (Kèm  MP3) và Giáo Trình Chuẩn HSK 1 - Bài Tập (Kèm  MP3) ( Tặng Kèm Viết )Bản đặc biệt tặng kèm bút BTS , Mẫu ngẫu nhiên và số lượng có hạn.Lưu ý: quét mã QR ...",284800,71200,2983.0,20,569,available
4313653,6568287553687,Từng Bước Nở Hoa Sen,"Từng Bước Nở Hoa SenKhông nhơ cũng không sạchKhông bớt cũng không thêmTrí tuệ Ba La MậtKhông có pháp nào trênSống là chuyển hóa không ngừng, tất cả mọi vật nương vào nhau để tồn tại. Thân tâm an ...",44100,30900,7736.0,41,721,available
92859698,5771808524305,Tâm Lý Học Biểu Cảm,"TÂM LÝ HỌC BIỂU CẢMCuốn sách dạy bạn cách nhìn thấu người khác một cách rõ ràng nhất và chân thực nhấtTừ gương mặt đến bước chân, từ ngôn ngữ đến cơ thể, từ biểu cảm bên ngoài đến nội tâm bên trong....",52800,45200,7108.0,46,1414,available
982037,4924384472900,Thú Tội,"Thú tộiCảnh sát nhận định đây là vụ tai nạn nhưng Moriguchi biết ai đã sát hại con gái mình -  kẻ ở ngay trong lớp học do mình chủ nhiệm. Moriguchi bắt đầu kế hoạch báo thù của riêng cô""Một câu chuy...",64000,22000,10783.0,26,1291,available
90622579,7876290101854,Tâm Lý Học - Nghệ Thuật Giải Mã Hành Vi,"TÂM LÝ HỌC – NGHỆ THUẬT GIẢI MÃ HÀNH VI – CUỐN SÁCH GIÚP BẠN THẤU HIỂU THẾ GIỚI QUAN CỦA CON NGƯỜI“Với sự phát triển nhanh chóng như hiện nay, có những người vì theo đuổi lợi ích, thỏa mãn dục vọng củ...",103000,47000,8337.0,31,1655,available
179546070,8330740743942,Luật Hấp Dẫn - Quy Luật Về Sức Mạnh Của Linh Hồn Và Năng Lượng Chữa Lành Cơ Thể Từ Bên Trong,"Sức mạnh của suy nghĩ, sức mạnh của linh hồn bên trong vượt quá những gì mà tâm trí logic có thể lý giải. Chúng ta không phải là những con người đang đi trên cuộc hành trình (tìm kiếm và khai sáng) tâ...",77000,52000,1810.0,40,159,available
185071145,7298601413527,Sói Đầu Đàn Và Cún Nhỏ - Tập 2,"Nếu tập 1 của bộ truyện tranh “Sói đầu đàn và cún nhỏ” là tổng hợp đầy đủ câu chuyện của đại ca Sói cùng bé Cún dưới lốt động vật, thì sang tập 2 này chúng mình sẽ được thỏa mãn trí tưởng tượng với bả...",112000,23000,2757.0,17,983,available
435979,2249970070301,Tập Học Sinh Tiki Lan Tỏa Niềm Vui 96 Trang (Lốc 10 Cuốn) - Mẫu Ngẫu Nhiên,Tập Học Sinh Tiki Lan Tỏa Niềm Vui 96 Trang (Lốc 10 Cuốn) - Mẫu Ngẫu NhiênTập Học Sinh Tiki Lan Tỏa Niềm Vui 96 Trang (Lốc 10 Cuốn) sẽ là sự lựa chọn lý tưởng dành cho các em học sinh trong năm học m...,51000,28000,72634.0,35,681,available
208124532,5423922463033,Here U Are – Tập 4,"Here U Are 4 - Những cảm xúc không thể che giấu“Có phải anh hơi thích tôi rồi, đúng không?”…Áp lực từ hiện thực cuộc sống và những định kiến xã hội với người đồng tính khiến Ngu Dương trở nên lo sợ...",91700,32300,876.0,26,150,available
3241171,8652701765997,Hai Số Phận (Tái Bản),"Hai Số Phận (Tái Bản) Hai đứa Kane và Abel sinh ra cùng một ngày, một giờ, ở hai xứ sở hoàn toàn xa lạ. Người giàu sang, kẻ khốn khó nhưng họ giống nhau đến kỳ lạ, đều có tham vọng và nghị lực phi th...",95200,59800,10876.0,39,2391,available
208128941,5065129861796,Tặng hoa cho Bách Đồ tập 1,"*Giới thiệu sáchBách Đồ đã từng trải qua hai mối tình, nhưng đến tận lúc chia tay vẫn còn là “trai tân” Không phải cậu muốn “giữ gìn”, cũng chẳng phải đám bạn trai cũ của cậu “không được”, vấn đề là ...",111000,39000,597.0,26,124,available
162844699,3655925997884,Tạm Biệt Tôi Của Nhiều Năm Về Trước,"Dành tặng bạn, những người muốn buông bỏ những “điều đã cũ” nhưng chưa đủcan đảm.Dành tặng những ai đang khao khát được “chạm vào”, được vỗ về và thấu hiểu.Dành tặng cho tất cả chúng ta, trong nhữn...",70200,24800,3381.0,26,567,available
151994935,2889556838572,Sói Đầu Đàn Và Cún Nhỏ - Tập 1,"Đối với phiên bản đặt biệt, số lượng đặt tối đa 02 quyển/ khách hàng. Trong trường hợp phát sinh đơn hàng từ 3 quyển trở lên Tiki xin phép hủy đơn hàng.SÓI ĐẦU ĐÀN VÀ CÚN NHỎ - MA VĨMột ngày nọ, thủ...",95900,32100,3588.0,25,1489,available
190861557,5337995399326,Yêu Những Ngày Nắng Chẳng Ghét Những Ngày Mưa,"Sau thành công của “Tô bình yên vẽ hạnh phúc” và “Mình chỉ là người bình thường”, chàng họa sĩ nổi tiếng đa tài Kulzsc đã quay trở lại với “Yêu những ngày nắng Chẳng ghét những ngày mưa”. Cuốn sách là...",59000,73000,4655.0,55,823,available
196932307,3667856051673,Here U Are – Tập 3,"Here U Are – Tập 3 Here U Are 3 - Tình cảm và những tổn thương“Tôi thích anh. Tôi muốn anh cũng thích tôi…’’…Sau khi những hiểu lầm ban đầu đã được hóa giải, chàng sinh viên Ngu Dương dần trở nên t...",88000,31000,1124.0,26,271,available
163703151,3054963562156,Chuyện Kể Rằng Có Nàng Và Tôi,"Đối với những người trẻ được sống như ý không phải lúc nào cũng dễ dàng, đặc biệt với những người đã phải trải qua một quãng thời gian khó khăn rồi mới có thể tìm được con người thật của mình, là chín...",35000,37000,2770.0,51,651,available
12377498,3877891187175,Bố Con Cá Gai (Tái Bản 2019),"Có những câu chuyện mãi được yêu thương, và nằm trong trái tim bạn đọc suốt năm này qua năm khác… Bố con cá gai là một câu chuyện như thế, trong trái tim độc giả Hàn Quốc, suốt nhiều năm nay. Ở đó có ...",91200,4800,117.0,5,26,available
202450677,4117110970592,Chú Thuật Hồi Chiến Tập 8,Nhóm Itadori đã đánh bại anh hai và anh ba trong “Chú thai cửu tương đồ” và thu hồi ngón tay Sukuna. Nhờ đó họ đã được đề cử lên làm thuật sư cấp 1. Ý đồ của Gojo khi chọn cách đi đường vòng là gì…!?...,28100,1900,2462.0,6,502,available
97594364,9485440855465,Luật Tâm Thức - Giải Mã Ma Trận Vũ Trụ,"Dịch bệnh, thiên tai, chiến tranh… có phải là lời cảnh cáo của tự nhiên đến con người?“Biến đổi khí hậu” là một nước đi chính trị hay chỉ là sự thay đổi của Trái Đất theo chu kỳ?UFO, người ngoài hàn...",215000,77000,29293.0,26,6490,available
100321478,9581582385256,Muốn An Được An (Tái bản 2021),Muốn An Được AnNgày chủ nhật và cũng là ngày cuối cùng của tháng 11 năm 2014 tôi nhận được bản thảo cuốn sách Muốn an được an của thiền sư Thích Nhất Hạnh đã được sư cô Hội Nghiêm dịch ra tiếng Việt ...,52000,13000,1.0,20,0,available
204806201,5179421536567,Chiến Tranh Tiền Tệ - Tập 5,"THÔNG TIN TÁC GIẢ: Song Hong Bing hay Tống Hồng Bình sinh năm 1968 tại tỉnh Tứ Xuyên, Trung Quốc, mang quốc tịch Hoa Kỳ. Thời gian sống và làm việc tại Trung Quốc ông có nhiều nghiên cứu về lĩnh vực ...",122000,73000,686.0,37,80,available
202851053,3151437771138,"""Cậu"" Ma Nhà Xí Hanako - Tập 0",Lần đầu tiên toàn bộ 3 chương của “Cậu” ma nhà xí Hanako dựa trên bí ẩn rùng rợn về “Hanako trong nhà xí” từng được phát hành trên tạp chí G-Fantasy được tổng hợp thành 1 tập truyện chỉn chu! Cùng góp...,27000,3000,818.0,10,125,available
184419723,2765004286434,Sapiens Lược Sử Loài Người (Tái Bản 2022),Sapiens là một câu chuyện lịch sử lớn về nền văn minh nhân loại – cách chúng ta phát triển từ xã hội săn bắt hái lượm thuở sơ khai đến cách chúng ta tổ chức xã hội và nền kinh tế ngày nay.Trong ấn bả...,171500,127500,1310.0,43,142,available
